MAZ,TAZ,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGREMPN,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,FPSEMPN,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHPOP,HSENROLL,MFDU,MWTEMPN,OPRKCST,OTHEMPN,PRKCST,RESACRE,RETEMPN,SD,SFDU,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTEMP,TOTHH,TOTPOP,ZERO,area_type,gqpop,hhlds,sftaz,GSENROLL,transit_score,transit_score_scaled,sfunits,mfunits,percent_mf,mixed_use2_1,density_index,buff_density_index,density,mixed_use3_1,hh_1,emptot_1,hh_2,emptot_2,access_dist_transit
841,348,0,0,0,0,0,0,0.4818106862358044,0.0,0.0,1,-1,-1,21,2,0,0,0,0,0,0,-1,4,-1.0,0,0.0,0.0,36,-1,-1,0.0,2.0,1,0.4818106862358044,98,0,0,0,0,-1,-1,-1,0,196.9321119697728,46.97034432945777,0.0,0.0,0.0,0.975980935375937,0.0,378.7582775254087,508.4984766819676,0.7937623128033233,640.8943913005845,926.022943686794,2250.2158665394545,1163.8499886924644,0.043926388807971
850,337,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,0.2404941933652039,0,0,0,0,5,-1,-1,-1,0,696.1829608278435,64.957826770214,0.0,0.0,0.0,0.8059332240570213,0.0,367.65684420852295,0.0,0.5647223077853287,488.032490374718,1490.5713156851486,2347.749720713227,3838.7827553478137,0.0915398684414949
851,340,1,5,7,1,4,0,0.0,0.0,0.0,1,-1,12,0,0,2,2,0,4,18,5,-1,0,-1.0,0,0.0,1.076085384708681,0,-1,-1,0.2222222222222222,2.0,1,1.076085384708681,0,8,18,0,4,-1,-1,-1,0,807.4585877030102,67.07327795083941,8.0,0.0,0.0,0.9838351444342592,0.0,297.5887916327284,16.727297160413507,0.2521296436096185,699.7289528847547,517.808251011535,3958.9717768787104,4157.169045641534,0.1969226259173768
852,354,0,2,2,0,0,2,27.057496336615728,0.0,0.0,1,-1,2,23,1,0,0,0,1,4,2,-1,1,-1.0,0,0.0,1.405584225278739,3,-1,-1,0.0,2.0,1,28.463080561894465,77,1,4,0,4,-1,-1,-1,0,699.441741549379,65.02444564807764,1.0,0.0,0.0,0.9990053694000426,0.0346828055042325,382.17113230882734,6.903679999524311,0.49965550066842,793.8155342550805,736.979247467602,4496.98156548038,4585.3525369841,0.1227025272870303
858,338,0,0,2,0,0,6,0.1381168457542858,0.0,0.0,1,-1,2,6,2,0,0,0,1,2,0,-1,3,-1.0,0,0.0,0.0074657754461776,1,-1,-1,0.0,2.0,1,0.1455826212004634,37,1,2,0,0,-1,-1,-1,0,1033.5798682715726,70.59643855592252,1.0,0.0,0.0,0.948110173419124,6.688189857397732,612.3197139747674,649.1159399436556,0.557097497354864,966.8824322199772,1669.778416846178,4617.712524455359,7609.61053942196,0.0371344710841323
918,353,0,3,2,11,4,0,0.0,0.0,0.0,1,-1,12,0,0,0,0,4,5,20,3,-1,0,-1.0,0,0.0,1.16285686160141,0,-1,-1,0.3,2.0,1,1.16285686160141,0,9,20,0,4,-1,-1,-1,0,832.5957864429226,67.51069451907605,9.0,0.0,0.0,0.9341450974602028,0.0,422.14696982819504,17.199021358877577,0.4551485542262246,1205.8369036059785,649.5431075788405,4624.37989186951,4222.667679029299,0.1500205237018175
919,353,0,1,1,6,2,2,7.028361836462218,0.0,0.0,1,-1,7,10,1,0,0,0,5,10,1,-1,0,-1.0,0,0.0,3.904645464701232,0,-1,-1,0.4,2.0,1,10.93300730116345,18,5,10,0,5,-1,-1,-1,0,808.76079502947,67.09626984677223,5.0,0.0,0.0,0.9493722818441244,0.3579109910449303,481.3656519664562,5.030637818575966,0.4604540333164427,1306.9275010402732,762.0386156614791,4545.304716143901,4160.088056964978,0.1681513792095761
924,355,5,7,25,18,4,0,0.0,0.0,0.0,1,-1,41,0,0,0,1,5,23,59,7,-1,0,-1.0,0,0.0,1.8564482486609255,0,-1,-1,0.1016949152542373,2.0,1,1.8564482486609255,0,29,59,0,3,-1,-1,-1,0,1019.599430188298,70.40207729027442,19.0,0.0,0.0,0.9986585273303428,0.0,541.9212779554175,31.781117541282004,0.4644266753684331,1039.0418991220545,1132.6806610838644,4646.685200682399,7509.634017340523,0.1655453553963533
925,356,0,2,15,15,14,0,0.0,0.0,0.0,1,-1,26,0,0,0,4,3,9,46,2,-1,0,-1.0,0,0.0,1.275308399883512,0,-1,-1,0.3695652173913043,2.0,1,1.275308399883512,0,16,46,0,3,-1,-1,-1,0,1110.1853749160086,71.61689471186929,16.0,0.0,0.0,0.9998521503478676,0.0,518.1059186194977,36.0697067503058,0.4569937977183644,1051.262008204376,1021.5865092989728,4792.344650853634,7345.52062193633,0.2165862748117157
963,346,2,8,7,13,16,0,0.0,0.0,0.0,1,-1,9,0,0,0,7,2,7,46,8,-1,0,-1.0,0,0.0,2.2867796527452704,0,-1,-1,0.3695652173913043,2.0,1,2.2867796527452704,0,16,46,0,4,-1,-1,-1,0,109.15992096855705,38.59904481422865,16.0,0.0,0.0,0.0,0.0,0.0,20.11562414628676,0.0,428.392182080399,0.0,1497.2913163322123,131.76974119101766,0.1472896466752896
971,346,0,0,0,2,0,0,0.0,0.0,0.0,1,-1,2,0,0,0,0,0,1,2,0,-1,0,-1.0,0,0.0,4.629479614061648,0,-1,-1,0.0,2.0,1,4.629479614061648,0,1,2,0,5,-1,-1,-1,0,87.57168431214492,35.48303166249772,1.0,0.0,0.0,0.0,0.0,0.0,0.4320139987062847,0.0,253.3742095311188,0.0,1029.5064938885505,77.63224078940603,0.2538242455684777
972,346,1,5,6,21,15,0,0.0,0.0,0.0,1,-1,17,0,0,2,0,6,14,48,5,-1,0,-1.0,0,0.0,3.269443883274103,0,-1,-1,0.4375,2.0,1,3.269443883274103,0,22,48,0,4,-1,-1,-1,0,97.35009921357384,36.97905076593111,22.0,0.0,0.0,0.0,0.0,0.0,14.681395892909958,0.0,516.0861463450094,0.0,1539.9695430639383,130.6593061877948,0.2033763927112925
973,345,1,7,14,23,4,0,0.0,0.0,0.0,1,-1,28,0,0,0,2,3,15,49,7,-1,0,-1.0,0,0.0,2.768880526399919,0,-1,-1,0.1428571428571428,2.0,1,2.768880526399919,0,20,49,0,4,-1,-1,-1,0,123.13228950953392,40.30496925439144,20.0,0.0,0.0,0.2356005807852056,0.0,18.616056537968458,17.696682660305857,0.1087236932074204,482.916100958277,19.36246517003638,1797.428565294232,201.9854355532452,0.1389061566555139
974,345,1,10,12,21,2,0,0.0,0.0,0.0,1,-1,14,0,0,2,1,0,15,46,10,-1,0,-1.0,0,0.0,2.8113850533141247,0,-1,-1,0.1304347826086956,2.0,1,2.8113850533141247,0,18,46,0,4,-1,-1,-1,0,135.4013728057019,41.65145442738066,18.0,0.0,0.0,0.4295864446788053,0.0,48.66361666325471,16.362041885999982,0.2162903932246965,553.3164927262961,53.35624341537565,2038.019831599328,265.30011607179443,0.2344432336896576
977,350,0,6,6,18,11,0,0.0,0.0,0.0,1,-1,22,0,0,0,2,1,12,41,6,-1,0,-1.0,0,0.0,2.1056123423510678,0,-1,-1,0.2926829268292683,3.0,1,2.1056123423510678,0,15,41,0,4,-1,-1,-1,0,242.0320874366616,49.902764024107896,15.0,0.0,0.0,0.5331933717086627,0.0,75.89551286123924,19.471770361215,0.0716041731807949,625.4908356304439,86.376185883432,3451.469962339173,1343.64722029071,0.1590998612991486
978,350,9,4,21,7,2,0,0.0,0.0,0.0,1,-1,16,0,0,2,6,0,5,43,4,-1,0,-1.0,0,0.0,2.282309906454236,0,-1,-1,0.0465116279069767,3.0,1,2.282309906454236,0,13,43,0,4,-1,-1,-1,0,242.0320874366616,49.902764024107896,13.0,0.0,0.0,0.5429701801182106,0.0,76.54541220526939,18.84056143225711,0.0707975755437155,613.4015438796573,87.45932337063222,3263.950605881511,1375.8857370208398,0.2014125138099747
979,350,5,2,8,14,7,0,0.0,0.0,0.0,1,-1,18,0,0,1,6,3,6,36,2,-1,0,-1.0,0,0.0,2.115059697595181,0,-1,-1,0.2222222222222222,3.0,1,2.115059697595181,0,16,36,0,4,-1,-1,-1,0,248.53162230155613,50.27979499788578,16.0,0.0,0.0,0.7259477868551152,0.0,178.69296003071526,17.020796169929355,0.2061472410893212,884.5353625700375,223.93135014395293,2970.343870470648,1290.8460865537024,0.1417001651995109
997,355,8,20,62,37,13,0,0.0,0.0,0.0,1,-1,87,0,0,0,3,13,47,140,20,-1,0,-1.0,0,0.0,2.192716862982408,0,-1,-1,0.1642857142857142,2.0,1,2.192716862982408,0,63,140,0,2,-1,-1,-1,0,1034.0014635637326,70.60225885385299,14.0,130.0,0.9027777777777778,0.9947817218982004,0.0,531.971360340863,63.84773262954709,0.5498323998114808,1162.7814961797062,980.5905440617888,4695.513918934075,6048.36135982974,0.2825125120059932
998,356,2,7,13,10,11,0,0.0,0.0,0.0,1,-1,21,0,0,0,1,4,11,43,7,-1,0,-1.0,0,0.0,1.160809330375398,0,-1,-1,0.2558139534883721,2.0,1,1.160809330375398,0,16,43,0,3,-1,-1,-1,0,1058.6699109440044,70.93875334056817,16.0,0.0,0.0,0.9953700634862064,0.0,503.58790207249854,37.04312058388959,0.5088104602885435,1094.842442944092,932.5076947897549,4776.811835548768,6489.376688834618,0.2866234952753241
1000,357,0,9,14,14,15,0,0.0,0.0,0.0,1,-1,32,0,0,1,3,2,19,52,9,-1,0,-1.0,0,0.0,17.233539986026084,0,-1,-1,0.3461538461538461,2.0,1,17.233539986026084,0,25,52,0,5,-1,-1,-1,0,1143.5495941471738,72.03952101488534,23.0,0.0,0.0,0.9859237111140594,0.0,378.4086334311251,3.017371941119729,0.4711734757387628,879.4723972371908,664.1868201583414,5156.709842454453,6398.682762263573,0.2086803494077739
1001,357,2,3,4,12,7,0,0.0,0.0,0.0,1,-1,14,0,0,0,1,0,9,28,3,-1,0,-1.0,0,0.0,0.6840347850508817,0,-1,-1,0.3571428571428571,2.0,1,0.6840347850508817,0,10,28,0,3,-1,-1,-1,0,1119.090445192039,71.73092450949156,10.0,0.0,0.0,0.988685446693723,0.0,342.3079437885025,40.9335908230416,0.4760724798003021,782.487007716268,608.5058118450833,4823.121137885862,6039.886724539542,0.2420456464362866
1306,332,30,58,94,68,39,0,0.0,0.0,0.0,1,-1,139,0,0,4,0,11,87,289,58,-1,0,-1.0,0,0.0,25.67442695330435,0,-1,-1,0.2041522491349481,2.0,1,25.67442695330435,0,102,289,0,4,-1,-1,-1,0,89.58130603738513,35.80354080901019,102.0,0.0,0.0,0.0902778605605892,0.0,0.8865010885654893,11.256336919442134,0.0134324293828965,77.40421792401338,0.896771705783693,332.0091056860307,142.0509940282612,0.9645290166286256
2420,335,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,3.0,1,0.131327908098205,0,0,0,0,5,-1,-1,-1,0,408.3904970293625,57.35242087159888,0.0,0.0,0.0,0.9972478492701348,0.0,274.0930820247814,0.0,0.4817616981723933,516.305149485166,584.2634975683052,2988.495241675662,6352.586069692302,0.0900866479584664
2867,350,2,2,8,12,8,0,0.0,0.0,0.0,1,-1,10,0,0,3,3,2,5,32,2,-1,0,-1.0,0,0.0,2.116368939528452,0,-1,-1,0.34375,3.0,1,2.116368939528452,0,13,32,0,4,-1,-1,-1,0,232.75918894115145,49.34702111963326,13.0,0.0,0.0,0.5860604004385993,0.0,90.05762317666131,15.12023702593647,0.0885208321098924,640.0835846926565,104.8030644097906,3099.4770817703784,1470.745196200305,0.2451663730861423
3604,347,2,19,16,57,30,0,0.0,0.0,0.0,1,-1,38,0,0,4,7,3,30,124,19,-1,0,-1.0,0,0.0,15.13608226132685,0,-1,-1,0.2983870967741935,2.0,1,15.13608226132685,0,44,124,0,4,-1,-1,-1,0,91.27986888387022,36.06894303505071,44.0,0.0,0.0,0.0766009319415042,0.0,2.9515487661478126,8.192344482483671,0.0189046559884476,314.93073244291645,2.979472552652666,1210.0067932796785,546.9243455500055,0.2458564777173741
3605,347,0,4,0,6,3,0,0.0,0.0,0.0,1,-1,5,0,0,0,0,1,3,13,4,-1,0,-1.0,0,0.0,5.791250022955252,0,-1,-1,0.3076923076923077,2.0,1,5.791250022955252,0,4,13,0,5,-1,-1,-1,0,59.38089162379064,30.0096098720378,4.0,0.0,0.0,0.0,0.0,0.0,2.244765801592201,0.0,194.79071293331543,0.0,983.6253903232168,61.94018274598736,0.5031047936641809
3613,358,2,16,211,126,49,0,0.0,0.0,0.0,1,-1,305,0,0,27,50,64,107,404,16,-1,0,-1.0,0,0.0,35.77559315592616,0,-1,-1,0.1707920792079208,2.0,1,35.77559315592616,0,248,404,0,4,-1,-1,-1,0,986.4370061720232,69.93018147889039,16.0,400.0,0.9615384615384616,0.9618856915764062,0.0,281.514529939231,11.29261500261326,0.2810944450286542,730.1127458326238,458.176914583533,4069.097452432166,4916.763344059829,0.0910850871133664
3662,343,6,5,44,18,13,0,0.0,0.0,0.0,1,-1,56,0,0,4,21,11,15,86,5,-1,0,-1.0,0,0.0,0.9309507785093027,0,-1,-1,0.1627906976744186,3.0,1,0.9309507785093027,0,51,86,0,2,-1,-1,-1,0,319.3977036871566,53.850900687852274,0.0,405.0,1.0,0.9408118918385022,0.0,462.5987783823344,92.3786756349338,0.2998789365576883,1293.0259565958345,720.2946189992103,3537.271211501629,2847.343922846478,0.1926328870985242
3668,353,3,20,21,16,1,0,0.0,0.0,0.0,1,-1,30,0,0,2,5,0,14,61,20,-1,0,-1.0,0,0.0,2.0377939958108247,0,-1,-1,0.0327868852459016,2.0,1,2.0377939958108247,0,21,61,0,4,-1,-1,-1,0,775.3746964491496,66.4947894270651,21.0,0.0,0.0,0.9999305027611024,0.0,433.00832127120856,29.93433100961145,0.383885047127802,874.6012034717096,857.5989653862086,4278.669469932833,4407.7840395207495,0.0625921715079963
3679,347,0,0,1,1,0,0,0.0,0.0,0.0,1,-1,2,0,0,0,0,0,1,2,0,-1,0,-1.0,0,0.0,40.27132514213195,0,-1,-1,0.0,2.0,1,40.27132514213195,0,1,2,0,5,-1,-1,-1,0,179.78661811301407,45.67596329081705,1.0,0.0,0.0,0.9158602073673396,0.0,72.25513204031832,0.0496631286142505,0.4673163240099732,218.3484085875135,107.9912331775754,1138.272944945634,665.619083925355,0.3134643433006567
3915,347,0,3,2,7,8,0,0.0,0.0,0.0,1,-1,7,0,0,3,2,0,6,20,3,-1,0,-1.0,0,0.0,13.349907609455444,0,-1,-1,0.4,2.0,1,13.349907609455444,0,11,20,0,5,-1,-1,-1,0,49.20828861567024,27.374001784773725,11.0,0.0,0.0,0.0,0.0,0.0,1.4981377088957863,0.0,129.38029015623565,0.0,804.088356046518,71.86507583995315,0.5505151151406643
4122,354,1,7,5,10,7,0,0.0,0.0,0.0,1,-1,12,0,0,0,2,1,8,30,7,-1,0,-1.0,0,0.0,1.4606709588000926,0,-1,-1,0.2666666666666666,2.0,1,1.4606709588000926,0,11,30,0,4,-1,-1,-1,0,790.0649569774553,66.76257263526603,9.0,0.0,0.0,0.9998807793716976,0.0,447.1163124983977,20.53850651254428,0.431352699496301,905.8783717196357,882.8825073784257,4372.55675473184,4725.57142312589,0.1270993930436832
4123,354,1,14,32,25,21,0,0.0,0.0,0.0,1,-1,45,0,0,2,4,7,28,93,14,-1,0,-1.0,0,0.0,2.5316682148242458,0,-1,-1,0.2580645161290322,2.0,1,2.5316682148242458,0,41,93,0,3,-1,-1,-1,0,838.2356860083434,67.60702257171626,15.0,676.0,0.9782923299565848,0.983292144560205,0.0,452.0964955626312,36.73467141366953,0.5502221508309214,1066.1348109114415,784.9604817194329,4880.907265568638,4863.726909226407,0.066154509746667
4124,357,0,4,12,6,12,0,0.0,0.0,0.0,1,-1,17,0,0,1,2,2,7,34,4,-1,0,-1.0,0,0.0,11.090916572571825,0,-1,-1,0.3823529411764705,2.0,1,11.090916572571825,0,12,34,0,5,-1,-1,-1,0,1103.10833991069,71.52561937141846,12.0,0.0,0.0,0.979606167817666,0.0,391.6574379072795,3.0655717025302525,0.5392646615530757,941.1957583464292,670.79274651599,5353.89830438864,5464.9633047366415,0.1665079513153472
4170,353,2,7,12,1,2,0,0.0,0.0,0.0,1,-1,10,0,0,0,1,1,8,24,7,-1,0,-1.0,0,0.0,0.883275590236303,0,-1,-1,0.0833333333333333,2.0,1,0.883275590236303,0,10,24,0,4,-1,-1,-1,0,794.0211688000298,66.83383916744643,10.0,0.0,0.0,0.9674842558515208,0.0,523.0959895695697,27.171587515035117,0.4722466396126346,1326.8306685507664,863.5434300739614,4402.575613091502,3998.2191643395954,0.108584282614968
4621,338,11,24,242,35,8,21,1.0690534953877602,0.0,0.0,1,-1,214,43,11,25,35,35,67,320,24,-1,23,-1.0,0,0.0,2.6519156474735137,3,-1,-1,0.03125,2.0,1,3.720969142861274,129,162,320,0,1,-1,-1,-1,0,995.3475958593408,70.05851697896804,3.0,0.0,0.0,0.940311431490452,19.299927043863725,578.2251342267026,172.67006936422578,0.5059837567981017,899.503355717412,1618.8941976327217,3970.973766230582,6509.626982565059,0.0935368626242498
4623,337,0,0,0,0,0,31,0.8588348311607283,0.0,0.0,1,-1,-1,111,16,0,0,0,0,0,0,-1,8,-1.0,0,0.0,0.0,1,-1,-1,0.0,2.0,1,0.8588348311607283,199,0,0,0,0,-1,-1,-1,0,1092.7039383353472,71.3903617609008,0.0,0.0,0.0,0.8976518449846944,0.0,648.2810720053823,579.2731989311859,0.6767429500711983,944.9122009071876,2065.0856733173714,5246.549310912264,8689.261213945503,0.0518039408597078
4624,355,11,8,35,22,10,0,0.0,0.0,0.0,1,-1,44,0,0,0,4,7,25,86,8,-1,0,-1.0,0,0.0,3.3059601993052867,0,-1,-1,0.1744186046511628,2.0,1,3.3059601993052867,0,36,86,0,4,-1,-1,-1,0,966.5654168711328,69.6397576707897,31.0,0.0,0.0,0.9829794585733956,0.0,544.2484970053139,26.01362231102238,0.6069340560443074,1285.5839409759676,943.806387973048,5114.259904792663,5032.216517571052,0.1572224525052325
4625,355,3,6,17,12,1,0,0.0,0.0,0.0,1,-1,25,0,0,0,1,1,14,39,6,-1,0,-1.0,0,0.0,1.3771570105854802,0,-1,-1,0.1794871794871795,2.0,1,1.3771570105854802,0,16,39,0,4,-1,-1,-1,0,962.167067989456,69.5746697679968,16.0,0.0,0.0,0.984041320724224,0.0,504.1919451414196,28.31921102693996,0.516344164637908,1184.194887378616,878.0278534231455,4372.439507584956,5543.671186797855,0.2014543930689493
4626,355,4,2,12,8,2,0,0.0,0.0,0.0,1,-1,17,0,0,0,2,2,7,28,2,-1,0,-1.0,0,0.0,1.3774956064775956,0,-1,-1,0.1428571428571428,2.0,1,1.3774956064775956,0,11,28,0,4,-1,-1,-1,0,1032.7429273889293,70.58487720872745,11.0,0.0,0.0,0.993930538309124,0.0,509.7700207210447,20.326743597824613,0.4825845835548786,1122.4258762460777,933.932250923244,4421.546785225474,6403.238962958472,0.2589952661533548
4691,336,7,18,83,6,7,7,2.505364975532005,0.0,0.0,1,-1,76,8,3,18,12,17,21,121,18,-1,62,-1.0,0,0.0,3.368324022659696,2,-1,-1,0.0661157024793388,2.0,1,5.8736889981917,90,68,121,0,2,-1,-1,-1,0,671.8961467106172,64.45130005407958,0.0,0.0,0.0,0.9940067949932856,6.594523003705975,358.5840938063288,58.90676202068599,0.2640423524430509,657.2969990296967,789.0393907904219,2297.696909195346,3534.960544318689,0.048617155046174
4863,341,9,18,128,10,16,0,0.0,0.0,0.0,1,-1,125,0,0,18,21,31,41,181,18,-1,0,-1.0,0,0.0,3.333721978473926,0,-1,-1,0.0939226519337016,2.0,1,3.333721978473926,0,111,181,0,3,-1,-1,-1,0,617.5905565585554,63.24919420437216,14.0,346.0,0.9611111111111112,0.9650990180799728,0.0,282.92115707026755,54.293669708730825,0.2823491102877,724.5748201218303,464.15905412498734,2384.041324023544,4143.713312759256,0.2018500672057926
4865,341,0,5,10,15,11,0,0.0,0.0,0.0,1,-1,21,0,0,0,2,1,10,41,5,-1,0,-1.0,0,0.0,1.650567841332806,0,-1,-1,0.3902439024390244,2.0,1,1.650567841332806,0,13,41,0,4,-1,-1,-1,0,737.1142323503423,65.77283712864106,13.0,0.0,0.0,0.9843534901187254,0.0,492.45469625218425,24.839936277259092,0.2601987411141312,1154.656183498439,858.6749970692489,3313.5995277199254,3836.728890655592,0.2039675616995715
4866,339,15,22,136,22,14,0,0.0,0.0,0.0,1,-1,146,0,0,15,22,26,52,209,22,-1,0,-1.0,0,0.0,3.828945739998305,0,-1,-1,0.0765550239234449,2.0,1,3.828945739998305,0,115,209,0,3,-1,-1,-1,0,754.0443320027389,66.09680664870886,23.0,0.0,0.0,0.9524375901884004,0.0,479.4379063338465,54.5842156541222,0.3477165878967095,763.8266297451481,1287.7002849280304,2889.458669101456,3790.264028915183,0.1021882380358628
4867,340,3,3,14,1,0,0,0.0,0.0,0.0,1,-1,14,0,0,0,5,0,3,21,3,-1,0,-1.0,0,0.0,1.0571888001497127,0,-1,-1,0.0,2.0,1,1.0571888001497127,0,8,21,0,4,-1,-1,-1,0,802.8144862979401,66.99097863027659,8.0,0.0,0.0,0.9966192288252904,0.0,370.09828928113456,19.86400158328021,0.2894656129972088,692.7870497245528,794.5715295037041,3871.1558278528782,4083.99202012928,0.2275894425132057
4868,353,1,11,14,17,5,0,0.0,0.0,0.0,1,-1,27,0,0,2,4,6,9,48,11,-1,0,-1.0,0,0.0,1.9982706880875964,0,-1,-1,0.1041666666666666,2.0,1,1.9982706880875964,0,21,48,0,4,-1,-1,-1,0,702.0012278738045,65.07655197755801,21.0,0.0,0.0,0.9805830376338716,0.0,384.9464506177841,24.02076970159504,0.4242979244509712,920.5906601632304,661.5923420556481,4125.98122825441,3965.66647970178,0.0586524987048744
4903,331,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,31.42943885950346,0,0,0,0,5,-1,-1,-1,0,149.88539752090315,43.09315131208834,0.0,0.0,0.0,0.5240918722179018,0.0,11.368039017512428,0.0,0.2432401257087169,96.19671522421194,12.89148977594214,927.2718184194108,183.21706330460543,0.3603056705359256
5053,336,0,2,2,2,0,13,3.4118421513742754,0.0,0.0,1,-1,4,4,3,0,0,2,1,6,2,-1,106,-1.0,0,0.0,0.136473686054971,6,-1,-1,0.0,2.0,1,3.5483158374292465,150,3,6,0,1,-1,-1,-1,0,701.8460312844281,65.07339787368434,1.0,0.0,0.0,0.8602192716263102,0.8288936513382972,440.6529941416005,107.374883594363,0.4985596840641885,615.0353847143765,1554.1545386964744,2711.6464132363417,4042.162039923266,0.0671895265154235
5353,358,1,10,44,46,17,5,0.6181544898184866,0.0,0.0,1,-1,86,4,5,10,8,16,33,118,10,-1,0,-1.0,0,0.0,1.8235557449645357,19,-1,-1,0.1694915254237288,2.0,1,2.441710234783022,40,67,118,0,2,-1,-1,-1,0,1119.848937845547,71.74059510552074,28.0,53.0,0.654320987654321,0.989918544209398,10.257862958168888,607.3138221895783,89.28168334412219,0.4353175708690944,1086.3496623615763,1377.256376988999,4107.916305263629,4576.562917278367,0.0584968409745249
5881,353,0,0,8,6,4,0,0.0,0.0,0.0,1,-1,11,0,0,0,1,3,6,18,0,-1,0,-1.0,0,0.0,0.9037655804987016,0,-1,-1,0.3333333333333333,2.0,1,0.9037655804987016,0,10,18,0,4,-1,-1,-1,0,797.6957308317242,66.89971515375501,10.0,0.0,0.0,0.96507730905126,0.0,515.814355715277,19.91666908809199,0.4709025032986612,1321.139911789936,846.1955879449173,4412.659479313866,4013.863987140823,0.111449983770197
5882,353,1,6,9,13,1,0,0.0,0.0,0.0,1,-1,12,0,0,0,2,0,7,30,6,-1,0,-1.0,0,0.0,1.0863386730407771,0,-1,-1,0.0666666666666666,2.0,1,1.0863386730407771,0,9,30,0,4,-1,-1,-1,0,800.331014354517,66.94677304403498,9.0,0.0,0.0,0.9550536203491982,0.0,466.8531617827729,27.615697336841396,0.4747184902625485,1242.1469651284642,747.9748136340139,4624.374202051616,4182.187859277312,0.161511499494232
6078,334,6,17,27,35,8,0,0.0,0.0,0.0,1,-1,56,0,0,0,7,9,20,93,17,-1,0,-1.0,0,0.0,10.043044147590049,0,-1,-1,0.0967741935483871,3.0,1,10.043044147590049,0,36,93,0,4,-1,-1,-1,0,220.06330019290303,48.549272667397545,36.0,0.0,0.0,0.8591939529517572,0.0,227.92990202358112,9.260140514498932,0.3577961505726498,806.0691354052026,317.79067817711103,2601.4794846002105,2112.14426956206,0.1708579222361246
6123,346,0,4,4,5,4,0,0.0,0.0,0.0,1,-1,8,0,0,1,0,2,4,17,4,-1,0,-1.0,0,0.0,0.9743574487495248,0,-1,-1,0.2941176470588235,2.0,1,0.9743574487495248,0,7,17,0,4,-1,-1,-1,0,103.37013944332584,37.82776591255757,7.0,0.0,0.0,0.0,0.0,0.0,17.44739573943581,0.0,469.88761358094433,0.0,1506.2926058115047,125.5376632038893,0.1904303348425662
6124,345,4,5,7,9,3,0,0.0,0.0,0.0,1,-1,10,0,0,2,2,1,6,28,5,-1,0,-1.0,0,0.0,1.2693334371043083,0,-1,-1,0.1428571428571428,2.0,1,1.2693334371043083,0,11,28,0,4,-1,-1,-1,0,141.0372183130689,42.22984462935869,11.0,0.0,0.0,0.2701591347256316,0.0,35.185527336948255,22.058821726051388,0.0313133300446713,761.1046410337221,36.89098089316398,2486.1623381639465,651.7849966837101,0.2096493271756762
6125,347,2,15,4,40,20,0,0.0,0.0,0.0,1,-1,30,0,0,4,3,2,22,81,15,-1,0,-1.0,0,0.0,5.939393198873277,0,-1,-1,0.3086419753086419,2.0,1,5.939393198873277,0,31,81,0,4,-1,-1,-1,0,116.66934869814068,39.54112230677197,31.0,0.0,0.0,0.2237094423874455,0.0,17.95958559156767,13.637756802389504,0.0623311143245092,498.6794143706515,18.630551703866463,1626.5172773483955,658.216420764434,0.1546471617863565
6126,332,0,6,14,11,4,0,0.0,0.0,0.0,1,-1,22,0,0,2,4,1,8,35,6,-1,0,-1.0,0,0.0,21.67337323111747,0,-1,-1,0.1428571428571428,2.0,1,21.67337323111747,0,15,35,0,5,-1,-1,-1,0,232.42528181629024,49.32660048112946,15.0,0.0,0.0,0.5088818886141814,0.0,28.499338817947645,1.614884754060751,0.2737745085000635,252.21943958513555,32.12982311629595,1379.323101389876,557.2516145146952,0.2738140649506539
6127,333,1,10,12,21,8,0,0.0,0.0,0.0,1,-1,33,0,0,4,5,2,13,52,10,-1,0,-1.0,0,0.0,3.196160379344985,0,-1,-1,0.1538461538461538,2.0,1,3.196160379344985,0,24,52,0,4,-1,-1,-1,0,192.7415539288104,46.66464392368251,24.0,0.0,0.0,0.6950218365244041,0.0,146.28945172681344,16.269521497121108,0.3853431147187389,782.5560470783563,179.92410085483758,2703.50063304992,677.9009418842207,0.0932864331235788
6129,333,7,12,23,20,4,0,0.0,0.0,0.0,1,-1,41,0,0,4,3,2,18,66,12,-1,0,-1.0,0,0.0,3.3181562586592577,0,-1,-1,0.106060606060606,2.0,1,3.3181562586592577,0,27,66,0,4,-1,-1,-1,0,229.18964196155,49.127192849320856,25.0,0.0,0.0,0.7711140444389937,0.0,200.9733666204448,19.89056417333044,0.3869135024973824,888.9501782088302,259.68216815330976,2692.410802895621,1914.619183930468,0.0981739608259446
